dateComponents,activeEnergyBurned,activeEnergyBurnedGoal,activeEnergyBurnedUnit,appleMoveTime,appleMoveTimeGoal,appleExerciseTime,appleExerciseTimeGoal,appleStandHours,appleStandHoursGoal
2021-04-06,715.0,500,Cal,0,0,80,30,15,12
2021-04-07,905.0,500,Cal,0,0,93,30,15,12
2021-04-08,925.0,500,Cal,0,0,94,30,15,12
2021-04-09,1081.0,500,Cal,0,0,116,30,14,12
2021-04-10,673.0,500,Cal,0,0,59,30,15,12
2021-04-11,506.0,500,Cal,0,0,42,30,10,12
2021-04-12,529.0,500,Cal,0,0,29,30,11,12
2021-04-13,607.0,500,Cal,0,0,54,30,15,12
2021-04-14,772.0,500,Cal,0,0,68,30,13,12
2021-04-15,565.0,500,Cal,0,0,44,30,15,12
2021-04-16,506.0,500,Cal,0,0,31,30,18,12
2021-04-17,583.0,500,Cal,0,0,36,30,9,12
2021-04-18,532.0,500,Cal,0,0,48,30,13,12
2021-04-19,578.0,500,Cal,0,0,42,30,17,12
2021-04-20,801.0,500,Cal,0,0,81,30,16,12
2021-04-21,726.0,500,Cal,0,0,64,30,15,12
2021-04-22,927.0,500,Cal,0,0,85,30,11,12
2021-04-23,523.0,500,Cal,0,0,44,30,13,12
2021-04-24,526.0,500,Cal,0,0,46,30,13,12
2021-04-25,550.0,500,Cal,0,0,43,30,13,12
2021-04-26,576.0,500,Cal,0,0,39,30,17,12
2021-04-27,838.0,500,Cal,0,0,85,30,13,12
2021-04-28,719.0,500,Cal,0,0,65,30,13,12
2021-04-29,738.0,500,Cal,0,0,60,30,10,12
2021-04-30,742.0,500,Cal,0,0,71,30,10,12
2021-05-01,784.0,500,Cal,0,0,74,30,13,12
2021-05-02,821.0,500,Cal,0,0,91,30,13,12
2021-05-03,955.0,550,Cal,0,0,84,30,14,12
2021-05-04,899.0,550,Cal,0,0,76,30,12,12
2021-05-05,603.0,550,Cal,0,0,56,30,15,12
2021-05-06,565.0,550,Cal,0,0,47,30,12,12
2021-05-07,595.0,550,Cal,0,0,53,30,14,12
2021-05-08,820.0,550,Cal,0,0,50,30,13,12
2021-05-09,759.0,550,Cal,0,0,77,30,15,12
2021-05-10,531.0,500,Cal,0,0,40,30,14,12
2021-05-11,916.0,500,Cal,0,0,102,30,13,12
2021-05-12,684.0,500,Cal,0,0,50,30,13,12
2021-05-13,502.0,500,Cal,0,0,18,30,14,12
2021-05-14,507.0,500,Cal,0,0,19,30,16,12
2021-05-15,503.0,500,Cal,0,0,18,30,15,12
2021-05-16,623.0,500,Cal,0,0,32,30,16,12
2021-05-17,524.0,500,Cal,0,0,28,30,16,12
2021-05-18,478.0,500,Cal,0,0,32,30,13,12
2021-05-19,495.0,500,Cal,0,0,30,30,13,12
2021-05-20,442.0,500,Cal,0,0,13,30,13,12
2021-05-21,537.0,500,Cal,0,0,21,30,14,12
2021-05-22,438.0,500,Cal,0,0,10,30,14,12
2021-05-23,889.0,500,Cal,0,0,54,30,16,12
2021-05-24,573.0,500,Cal,0,0,31,30,11,12
2021-05-25,347.0,500,Cal,0,0,8,30,12,12
2021-05-26,432.0,500,Cal,0,0,18,30,12,12
2021-05-27,422.0,500,Cal,0,0,12,30,14,12
2021-05-28,392.0,500,Cal,0,0,7,30,14,12
2021-05-29,609.0,500,Cal,0,0,39,30,17,12
2021-05-30,466.0,500,Cal,0,0,19,30,14,12
2021-05-31,569.0,500,Cal,0,0,36,30,13,12
2021-06-01,445.0,500,Cal,0,0,21,30,13,12
2021-06-02,407.0,500,Cal,0,0,25,30,9,12
2021-06-03,453.0,500,Cal,0,0,16,30,14,12
2021-06-04,483.0,500,Cal,0,0,25,30,15,12
2021-06-05,486.0,500,Cal,0,0,28,30,14,12
2021-06-06,580.0,500,Cal,0,0,41,30,15,12
2021-06-07,431.0,450,Cal,0,0,15,30,13,12
2021-06-08,486.0,450,Cal,0,0,26,30,13,12
2021-06-09,747.0,450,Cal,0,0,38,30,15,12
2021-06-10,498.0,450,Cal,0,0,34,30,13,12
2021-06-11,547.0,450,Cal,0,0,27,30,15,12
2021-06-12,613.0,450,Cal,0,0,49,30,15,12
2021-06-13,869.0,450,Cal,0,0,51,30,15,12
2021-06-14,506.0,450,Cal,0,0,19,30,15,12
2021-06-15,501.0,450,Cal,0,0,30,30,13,12
2021-06-16,551.0,450,Cal,0,0,42,30,10,12
2021-06-17,966.0,450,Cal,0,0,72,30,12,12
2021-06-18,377.0,450,Cal,0,0,13,30,13,12
2021-06-19,593.0,450,Cal,0,0,57,30,15,12
2021-06-20,842.0,450,Cal,0,0,79,30,13,12
2021-06-21,1053.0,450,Cal,0,0,81,30,15,12
2021-06-22,437.0,450,Cal,0,0,16,30,13,12
2021-06-23,963.0,450,Cal,0,0,91,30,16,12
2021-06-24,881.0,450,Cal,0,0,86,30,15,12
2021-06-25,317.0,450,Cal,0,0,6,30,14,12
2021-06-26,802.0,450,Cal,0,0,45,30,13,12
2021-06-27,366.0,450,Cal,0,0,8,30,16,12
2021-06-28,406.0,450,Cal,0,0,20,30,13,12
2021-06-29,805.0,450,Cal,0,0,64,30,14,12
2021-06-30,640.0,450,Cal,0,0,32,30,14,12
2021-07-01,867.0,450,Cal,0,0,66,30,14,12
2021-07-02,537.0,450,Cal,0,0,43,30,16,12
2021-07-03,832.0,450,Cal,0,0,54,30,13,12
2021-07-04,623.0,450,Cal,0,0,51,30,13,12
2021-07-05,798.0,450,Cal,0,0,73,30,15,12
2021-07-06,812.0,450,Cal,0,0,98,30,14,12
2021-07-07,716.0,450,Cal,0,0,49,30,12,12
2021-07-08,353.0,450,Cal,0,0,6,30,15,12
2021-07-09,455.0,450,Cal,0,0,16,30,14,12
2021-07-10,314.0,450,Cal,0,0,6,30,12,12
2021-07-11,592.0,450,Cal,0,0,48,30,14,12
2021-07-12,893.0,450,Cal,0,0,65,30,14,12
2021-07-13,804.0,450,Cal,0,0,70,30,15,12
2021-07-14,661.0,450,Cal,0,0,52,30,15,12
2021-07-15,473.0,450,Cal,0,0,20,30,13,12
2021-07-16,1006.0,450,Cal,0,0,90,30,15,12
2021-07-17,841.0,450,Cal,0,0,96,30,13,12
2021-07-18,672.0,450,Cal,0,0,61,30,15,12
2021-07-19,670.0,450,Cal,0,0,64,30,15,12
2021-07-20,671.0,450,Cal,0,0,62,30,12,12
2021-07-21,1076.0,450,Cal,0,0,133,30,16,12
2021-07-22,523.0,450,Cal,0,0,42,30,11,12
2021-07-23,307.0,450,Cal,0,0,5,30,11,12
2021-07-24,893.0,450,Cal,0,0,106,30,13,12
2021-07-25,983.0,450,Cal,0,0,79,30,13,12
2021-07-26,810.0,490,Cal,0,0,60,30,14,12
2021-07-27,665.0,490,Cal,0,0,58,30,13,12
2021-07-28,525.0,490,Cal,0,0,47,30,16,12
2021-07-29,1003.0,490,Cal,0,0,75,30,11,12
2021-07-30,787.0,490,Cal,0,0,82,30,15,12
2021-07-31,946.0,490,Cal,0,0,107,30,16,12
2021-08-01,1056.0,490,Cal,0,0,91,30,13,12
2021-08-02,513.0,500,Cal,0,0,47,30,16,12
2021-08-03,1429.0,500,Cal,0,0,123,30,16,12
2021-08-04,853.0,500,Cal,0,0,92,30,17,12
2021-08-05,905.0,500,Cal,0,0,76,30,15,12
2021-08-06,639.0,500,Cal,0,0,57,30,15,12
2021-08-07,481.0,500,Cal,0,0,56,30,12,12
2021-08-08,578.0,500,Cal,0,0,51,30,13,12
2021-08-09,1330.0,550,Cal,0,0,112,30,15,12
2021-08-10,534.0,500,Cal,0,0,39,30,16,12
2021-08-11,895.0,500,Cal,0,0,72,30,15,12
2021-08-12,797.0,500,Cal,0,0,71,30,15,12
2021-08-13,594.0,500,Cal,0,0,50,30,13,12
2021-08-14,959.0,500,Cal,0,0,81,30,13,12
2021-08-15,1252.0,500,Cal,0,0,113,30,13,12
2021-08-16,767.0,500,Cal,0,0,74,30,14,12
2021-08-17,832.0,500,Cal,0,0,75,30,13,12
2021-08-18,598.0,500,Cal,0,0,40,30,11,12
2021-08-19,988.0,500,Cal,0,0,111,30,15,12
2021-08-20,708.0,500,Cal,0,0,62,30,13,12
2021-08-21,805.0,500,Cal,0,0,65,30,13,12
2021-08-22,539.0,500,Cal,0,0,36,30,13,12
2021-08-23,1446.0,500,Cal,0,0,157,30,13,12
2021-08-24,1047.0,500,Cal,0,0,90,30,11,12
2021-08-25,960.0,500,Cal,0,0,98,30,13,12
2021-08-26,1341.0,500,Cal,0,0,150,30,16,12
2021-08-27,722.0,500,Cal,0,0,70,30,16,12
2021-08-28,1275.0,500,Cal,0,0,120,30,15,12
2021-08-29,765.0,500,Cal,0,0,85,30,11,12
2021-08-30,983.0,500,Cal,0,0,96,30,13,12
2021-08-31,860.0,500,Cal,0,0,71,30,15,12
2021-09-01,1424.0,500,Cal,0,0,139,30,15,12
2021-09-02,621.0,500,Cal,0,0,57,30,15,12
2021-09-03,993.0,500,Cal,0,0,98,30,12,12
2021-09-04,1756.0,500,Cal,0,0,232,30,16,12
2021-09-05,614.0,500,Cal,0,0,52,30,15,12
2021-09-06,1220.0,500,Cal,0,0,143,30,11,12
2021-09-07,928.0,500,Cal,0,0,106,30,14,12
2021-09-08,1048.0,500,Cal,0,0,97,30,17,12
2021-09-09,537.0,500,Cal,0,0,38,30,10,12
2021-09-10,809.0,500,Cal,0,0,82,30,15,12
2021-09-11,996.0,500,Cal,0,0,98,30,15,12
2021-09-12,956.0,500,Cal,0,0,105,30,11,12
2021-09-13,1380.0,550,Cal,0,0,161,30,16,12
2021-09-14,738.0,550,Cal,0,0,58,30,15,12
2021-09-15,1351.0,550,Cal,0,0,135,30,17,12
2021-09-16,922.0,550,Cal,0,0,92,30,17,12
2021-09-17,822.0,550,Cal,0,0,68,30,14,12
2021-09-18,1214.0,550,Cal,0,0,127,30,14,12
2021-09-19,623.0,550,Cal,0,0,47,30,12,12
2021-09-20,1115.0,500,Cal,0,0,136,30,17,12
2021-09-21,965.0,500,Cal,0,0,94,30,15,12
2021-09-22,804.0,500,Cal,0,0,73,30,14,12
2021-09-23,587.0,500,Cal,0,0,52,30,12,12
2021-09-24,589.0,500,Cal,0,0,33,30,12,12
2021-09-25,976.0,500,Cal,0,0,80,30,14,12
2021-09-26,702.0,500,Cal,0,0,62,30,10,12
2021-09-27,1393.0,500,Cal,0,0,154,30,13,12
2021-09-28,867.0,500,Cal,0,0,85,30,15,12
2021-09-29,1203.0,500,Cal,0,0,122,30,15,12
2021-09-30,925.0,500,Cal,0,0,106,30,14,12
2021-10-01,1050.0,500,Cal,0,0,84,30,16,12
2021-10-02,899.0,500,Cal,0,0,88,30,15,12
2021-10-03,962.0,500,Cal,0,0,99,30,12,12
2021-10-04,1148.0,500,Cal,0,0,110,30,16,12
2021-10-05,1329.0,500,Cal,0,0,155,30,15,12
2021-10-06,1407.0,500,Cal,0,0,142,30,15,12
2021-10-07,979.0,500,Cal,0,0,78,30,16,12
2021-10-08,953.0,500,Cal,0,0,92,30,13,12
2021-10-09,1304.0,500,Cal,0,0,130,30,15,12
2021-10-10,517.0,500,Cal,0,0,32,30,12,12
2021-10-11,1320.0,500,Cal,0,0,131,30,14,12
2021-10-12,1539.0,500,Cal,0,0,171,30,16,12
2021-10-13,876.0,500,Cal,0,0,87,30,9,12
2021-10-14,776.0,500,Cal,0,0,50,30,12,12
2021-10-15,846.0,500,Cal,0,0,68,30,13,12
2021-10-16,1260.0,500,Cal,0,0,130,30,11,12
2021-10-17,635.0,500,Cal,0,0,58,30,13,12
2021-10-18,1764.0,500,Cal,0,0,180,30,15,12
2021-10-19,766.0,500,Cal,0,0,71,30,10,12
2021-10-20,1713.0,500,Cal,0,0,193,30,13,12
2021-10-21,1042.0,500,Cal,0,0,88,30,17,12
2021-10-22,1486.0,500,Cal,0,0,153,30,15,12
2021-10-23,1515.0,500,Cal,0,0,145,30,13,12
2021-10-24,1704.0,500,Cal,0,0,175,30,10,12
2021-10-25,663.0,500,Cal,0,0,45,30,12,12
2021-10-26,571.0,500,Cal,0,0,32,30,8,12
2021-10-27,1392.0,500,Cal,0,0,145,30,12,12
2021-10-28,888.0,500,Cal,0,0,80,30,8,12
2021-10-29,1172.0,500,Cal,0,0,115,30,11,12
2021-10-30,899.0,500,Cal,0,0,90,30,10,12
2021-10-31,863.0,500,Cal,0,0,75,30,10,12
2021-11-01,1380.0,500,Cal,0,0,121,30,12,12
2021-11-02,697.0,500,Cal,0,0,53,30,14,12
2021-11-03,895.0,500,Cal,0,0,100,30,11,12
2021-11-04,809.0,500,Cal,0,0,54,30,13,12
2021-11-05,748.0,500,Cal,0,0,83,30,14,12
2021-11-06,827.0,500,Cal,0,0,49,30,13,12
2021-11-07,650.0,500,Cal,0,0,53,30,12,12
2021-11-08,1090.0,500,Cal,0,0,113,30,14,12
2021-11-09,750.0,500,Cal,0,0,46,30,13,12
2021-11-10,865.0,500,Cal,0,0,73,30,14,12
2021-11-11,917.0,500,Cal,0,0,62,30,15,12
2021-11-12,524.0,500,Cal,0,0,32,30,12,12
2021-11-13,507.0,500,Cal,0,0,27,30,9,12
2021-11-14,1022.0,500,Cal,0,0,99,30,12,12
2021-11-15,953.0,500,Cal,0,0,103,30,14,12
2021-11-16,589.0,500,Cal,0,0,46,30,11,12
2021-11-17,932.0,500,Cal,0,0,111,30,16,12
2021-11-18,823.0,500,Cal,0,0,72,30,8,12
2021-11-19,715.0,500,Cal,0,0,62,30,13,12
2021-11-20,844.0,500,Cal,0,0,66,30,13,12
2021-11-21,306.0,500,Cal,0,0,0,30,10,12
2021-11-22,802.0,500,Cal,0,0,67,30,16,12
2021-11-23,622.0,500,Cal,0,0,23,30,18,12
2021-11-24,518.0,500,Cal,0,0,17,30,14,12
2021-11-25,419.0,500,Cal,0,0,8,30,12,12
2021-11-26,695.0,500,Cal,0,0,44,30,13,12
2021-11-27,418.0,500,Cal,0,0,9,30,16,12
2021-11-28,516.0,500,Cal,0,0,17,30,11,12
2021-11-29,637.0,500,Cal,0,0,60,30,11,12
2021-11-30,673.0,500,Cal,0,0,60,30,14,12
2021-12-01,498.0,500,Cal,0,0,17,30,16,12
2021-12-02,628.0,500,Cal,0,0,25,30,14,12
2021-12-03,796.0,500,Cal,0,0,65,30,14,12
2021-12-04,622.0,500,Cal,0,0,24,30,12,12
2021-12-05,1117.0,500,Cal,0,0,131,30,15,12
2021-12-06,968.0,500,Cal,0,0,118,30,11,12
2021-12-07,616.0,500,Cal,0,0,52,30,11,12
2021-12-08,1108.0,500,Cal,0,0,123,30,15,12
2021-12-09,639.0,500,Cal,0,0,47,30,13,12
2021-12-10,538.0,500,Cal,0,0,23,30,15,12
2021-12-11,701.0,500,Cal,0,0,63,30,12,12
2021-12-12,310.0,500,Cal,0,0,1,30,8,12
2021-12-13,800.0,500,Cal,0,0,70,30,14,12
2021-12-14,772.0,500,Cal,0,0,63,30,15,12
2021-12-15,300.0,500,Cal,0,0,1,30,10,12
2021-12-16,574.0,500,Cal,0,0,25,30,14,12
2021-12-17,462.0,500,Cal,0,0,23,30,12,12
2021-12-18,686.0,500,Cal,0,0,62,30,15,12
2021-12-19,657.0,500,Cal,0,0,35,30,15,12
2021-12-20,637.0,500,Cal,0,0,39,30,17,12
2021-12-21,784.0,500,Cal,0,0,68,30,12,12
2021-12-22,818.0,500,Cal,0,0,51,30,15,12
2021-12-23,664.0,500,Cal,0,0,53,30,12,12
2021-12-24,486.0,500,Cal,0,0,13,30,13,12
2021-12-25,408.0,500,Cal,0,0,19,30,14,12
2021-12-26,928.0,500,Cal,0,0,74,30,12,12
2021-12-27,762.0,500,Cal,0,0,67,30,13,12
2021-12-28,763.0,500,Cal,0,0,58,30,13,12
2021-12-29,507.0,500,Cal,0,0,17,30,15,12
2021-12-30,367.0,500,Cal,0,0,5,30,13,12
2021-12-31,700.0,500,Cal,0,0,42,30,17,12
2022-01-01,329.0,500,Cal,0,0,7,30,15,12
2022-01-02,340.0,500,Cal,0,0,7,30,12,12
2022-01-03,384.0,500,Cal,0,0,16,30,11,12
2022-01-04,429.0,500,Cal,0,0,10,30,15,12
2022-01-05,535.0,500,Cal,0,0,20,30,15,12
2022-01-06,426.0,500,Cal,0,0,10,30,13,12
2022-01-07,480.0,500,Cal,0,0,15,30,16,12
2022-01-08,1174.0,500,Cal,0,0,97,30,13,12
2022-01-09,1084.0,500,Cal,0,0,81,30,14,12
2022-01-10,297.0,500,Cal,0,0,4,30,8,12
2022-01-11,452.0,500,Cal,0,0,14,30,15,12
2022-01-12,502.0,500,Cal,0,0,14,30,14,12
2022-01-13,474.0,500,Cal,0,0,19,30,13,12
2022-01-14,673.0,500,Cal,0,0,49,30,15,12
2022-01-15,854.0,500,Cal,0,0,88,30,17,12
2022-01-16,1001.0,500,Cal,0,0,97,30,19,12
2022-01-17,713.0,500,Cal,0,0,30,30,16,12
2022-01-18,452.0,500,Cal,0,0,19,30,13,12
2022-01-19,753.0,500,Cal,0,0,56,30,16,12
2022-01-20,693.0,500,Cal,0,0,62,30,17,12
2022-01-21,836.0,500,Cal,0,0,50,30,12,12
2022-01-22,416.0,500,Cal,0,0,17,30,13,12
2022-01-23,840.0,500,Cal,0,0,90,30,13,12
2022-01-24,1021.0,500,Cal,0,0,73,30,16,12
2022-01-25,639.0,500,Cal,0,0,57,30,11,12
2022-01-26,462.0,500,Cal,0,0,30,30,15,12
2022-01-27,687.0,500,Cal,0,0,52,30,11,12
2022-01-28,682.0,500,Cal,0,0,59,30,15,12
2022-01-29,583.0,500,Cal,0,0,44,30,16,12
2022-01-30,451.0,500,Cal,0,0,27,30,12,12
2022-01-31,760.0,500,Cal,0,0,44,30,15,12
2022-02-01,983.0,500,Cal,0,0,120,30,11,12
2022-02-02,756.0,500,Cal,0,0,60,30,12,12
2022-02-03,1011.0,500,Cal,0,0,74,30,12,12
2022-02-04,639.0,500,Cal,0,0,51,30,13,12
2022-02-05,556.0,500,Cal,0,0,37,30,14,12
2022-02-06,613.0,500,Cal,0,0,47,30,13,12
2022-02-07,742.0,500,Cal,0,0,76,30,14,12
2022-02-08,1007.0,500,Cal,0,0,108,30,15,12
2022-02-09,1407.0,500,Cal,0,0,136,30,19,12
2022-02-10,791.0,500,Cal,0,0,73,30,16,12
2022-02-11,965.0,500,Cal,0,0,113,30,15,12
2022-02-12,810.0,500,Cal,0,0,84,30,16,12
2022-02-13,607.0,500,Cal,0,0,67,30,9,12
2022-02-14,862.0,500,Cal,0,0,55,30,12,12
2022-02-15,934.0,500,Cal,0,0,108,30,13,12
2022-02-16,634.0,500,Cal,0,0,45,30,15,12
2022-02-17,1362.0,500,Cal,0,0,149,30,16,12
2022-02-18,704.0,500,Cal,0,0,57,30,16,12
2022-02-19,523.0,500,Cal,0,0,26,30,13,12
2022-02-20,564.0,500,Cal,0,0,42,30,14,12
2022-02-21,1044.0,500,Cal,0,0,92,30,15,12
2022-02-22,553.0,500,Cal,0,0,39,30,16,12
2022-02-23,551.0,500,Cal,0,0,33,30,12,12
2022-02-24,641.0,500,Cal,0,0,43,30,18,12
2022-02-25,870.0,500,Cal,0,0,56,30,14,12
2022-02-26,618.0,500,Cal,0,0,42,30,16,12
2022-02-27,519.0,500,Cal,0,0,35,30,13,12
2022-02-28,847.0,500,Cal,0,0,80,30,19,12
2022-03-01,733.0,500,Cal,0,0,71,30,16,12
2022-03-02,739.0,500,Cal,0,0,61,30,15,12
2022-03-03,656.0,500,Cal,0,0,32,30,14,12
2022-03-04,560.0,500,Cal,0,0,17,30,17,12
2022-03-05,687.0,500,Cal,0,0,54,30,14,12
2022-03-06,515.0,500,Cal,0,0,35,30,16,12
2022-03-07,1010.0,500,Cal,0,0,94,30,15,12
2022-03-08,995.0,500,Cal,0,0,109,30,11,12
2022-03-09,576.0,500,Cal,0,0,20,30,17,12
2022-03-10,760.0,500,Cal,0,0,72,30,15,12
2022-03-11,874.0,500,Cal,0,0,66,30,17,12
2022-03-12,754.0,500,Cal,0,0,58,30,14,12
2022-03-13,590.0,500,Cal,0,0,33,30,14,12
2022-03-14,634.0,500,Cal,0,0,45,30,16,12
2022-03-15,423.0,500,Cal,0,0,21,30,15,12
2022-03-16,664.0,500,Cal,0,0,54,30,14,12
2022-03-17,624.0,500,Cal,0,0,34,30,17,12
2022-03-18,804.0,500,Cal,0,0,71,30,13,12
2022-03-19,691.0,500,Cal,0,0,46,30,15,12
2022-03-20,641.0,500,Cal,0,0,49,30,15,12
2022-03-21,774.0,500,Cal,0,0,56,30,16,12
2022-03-22,1010.0,500,Cal,0,0,135,30,14,12
2022-03-23,413.0,500,Cal,0,0,10,30,14,12
2022-03-24,644.0,500,Cal,0,0,64,30,15,12
2022-03-25,1015.0,500,Cal,0,0,114,30,12,12
2022-03-26,743.0,500,Cal,0,0,73,30,13,12
2022-03-27,1262.0,500,Cal,0,0,151,30,15,12
2022-03-28,888.0,500,Cal,0,0,108,30,14,12
2022-03-29,635.0,500,Cal,0,0,69,30,10,12
2022-03-30,549.0,500,Cal,0,0,39,30,13,12
2022-03-31,699.0,500,Cal,0,0,80,30,13,12
2022-04-01,796.0,500,Cal,0,0,86,30,17,12
